address	grantId	name	tag	active	core
0x2D8d439C2217Fd92226bBB31a2AFBF7231691A8d	1406	LAVA, Inc.	31-Contracts:Giveth	true	false
0x2Da02d0BeAAc9DCCF750180f865d126E3AdB8452	441	Community of Grace Lutheran Church	31-Contracts:Giveth	true	false
0x2dd19B1355C5C3863C5Fac494298B62B7122B75d	970	NextStep Fitness, Inc.	31-Contracts:Giveth	true	false
0x2e08c940E94A2aC04cf67691Fd24bC7EF36e89D9	1296	Siskin Children's Institute	31-Contracts:Giveth	true	false
0x2E402b752DE4A5a63Db5c928EEE017FA5568fA68	504	Fargo Air Museum	31-Contracts:Giveth	true	false
0x2e4fc99E2aD1aD55600f3FC3482F5d05996616B8	1520	Women for Women International	31-Contracts:Giveth	true	false
0x2e67b3F69C4D7c9169e456BA9b6AcB694465c589	1059	Korean American Community Foundation San Francisco	31-Contracts:Giveth	true	false
0x2E6FdaC4f7778e902cC6cf632f58bc20AfA8718F	1161	Rios Limpios Grey Water Filters Costa Rica	31-Contracts:Giveth	true	false
0x2E71f84B995CA30D51BFE8c55E5A67441B94FC02	694	Center for Independent Thought - Stossel	31-Contracts:Giveth	true	false
0x2e86D580e81D423Ea6A53F20507853e5E9c360B4	1669	(CCCF) Chaffee County Community Foundation	31-Contracts:Giveth	true	false
0x2E978B4818f0dE4A85527210137866Fb2F4088e2	1724	N.J Community Development Corporation	31-Contracts:Giveth	true	false
0x2eb64d574183D2bdF19Ef5DF5827ccFB6E68839c	310	Red Armonia	31-Contracts:Giveth	true	false
0x2ece0F102aaFec2Ee46c18A68330452306C2EdC0	519	Boys & Girls Club of Worcester	31-Contracts:Giveth	true	false
0x2eE6279Ac48F840EaE7e42bA2d8f55f866f64C86	1131	Days for Girls International	31-Contracts:Giveth	true	false
0x2f0a4DE8DdA1D861C0d71291af268807f1EB4eA7	514	The Center for Courageous Kids	31-Contracts:Giveth	true	false
0x2F0f2997397A758bde6cc9dB97144dC3A90E752c	487	IMANA	31-Contracts:Giveth	true	false
0x2F1Dc10f11aeCaEb37afbc461360E05faB253005	1061	The Water Trust	31-Contracts:Giveth	true	false
0x2f5103116F279907D181AE59de65E5e3068Ed2a1	1107	Children of Promise, NYC	31-Contracts:Giveth	true	false
0x2f8CB6DE12FCa3520706183cb54ad2A0f56716E4	793	buildOn	31-Contracts:Giveth	true	false
0x2f8F492E173EebA88C92b49C888d71Fc5761DADD	1746	T.D. Jakes Foundation	31-Contracts:Giveth	true	false
0x2fe5f9246955D30F609C25c16d74223BC85A2173	1458	Israel on Campus Coalition	31-Contracts:Giveth	true	false
0x30362516B598427624934F7c88e121f159ce6924	1378	Texas Suicide Prevention Collaborative	31-Contracts:Giveth	true	false
0x30794bC45983bA2E28325D4AA4687314Cc3C4e22	882	Family Promise - Greater Phoenix	31-Contracts:Giveth	true	false
0x308b7AA362e47F1fABf45bAeF6d9AF302B71df23	1622	Shining Hope for Communities (SHOFCO)	31-Contracts:Giveth	true	false
0x30cd3E1e1dA2EC44d340a3DE36502b19175829f1	1518	K9s For Warriors	31-Contracts:Giveth	true	false
0x3105A699F339c662237E7638dD72FF9F20C6bc43	601	Feeding America	31-Contracts:Giveth	true	false
0x3106592648D602d0278c3ecf7D3744a7A0C475AA	1046	Two Cities Church	31-Contracts:Giveth	true	false
0x317236e9d9aaAd04f4c84BaBcfEcE768C17eAd51	1022	Chesapeake Bay Foundation	31-Contracts:Giveth	true	false
0x31a95BC206be55A188c5B328eB1cf36C64937396	1100	Lady Freethinker	31-Contracts:Giveth	true	false
0x31bd08AfeB82dFEdB5a0a0c6CdCe43200387E91F	479	Philabundance	31-Contracts:Giveth	true	false
0x3220DD5c810e5dD58183e807C6a195efF1cF4824	1690	Haiti Health Promise / CRUDEM Fnd	31-Contracts:Giveth	true	false
0x326E3Fe9071d270bB9f87A8b4ABf18CebcDFf0d6	770	iMentor	31-Contracts:Giveth	true	false
0x32b365b7E664Be419eF4187638f41d3544BCD08e	1514	Lawyers for Good Government (L4GG)	31-Contracts:Giveth	true	false
0x32CcFfEECEAA2ce5b3Ef21898b63E95c95d1137d	358	Familial Dysautonomia Foundation	31-Contracts:Giveth	true	false
0x32cEfb2dC869BBfe636f7547CDa43f561Bf88d5A	70	Ethereum for Farsi speaking population	31-Contracts:Giveth	true	false
0x33150D52AACd9eEEBDeE680f3217435415d284b0	1158	Donation for Malaysia Flood Victims	31-Contracts:Giveth	true	false
0x33eeecf895854Fd2C872e83bA5B10aE01c51911F	688	Pathways Vermont	31-Contracts:Giveth	true	false
0x34624b17C9A8837279779991721E4347fccA7b77	954	Good+Foundation	31-Contracts:Giveth	true	false
0x346d63A5403F79E924d920Ac7092c9ba6b921F88	757	Little Smiles, Inc.	31-Contracts:Giveth	true	false
0x3524C87603456F9fA8f4BCdF2e13d8947a935E9c	548	American Foundation for Children with AIDS (AFCA)	31-Contracts:Giveth	true	false
0x354DA4eCE5184ff9a595fD15c00e24c9df1D9155	413	Church of the Advent Hope	31-Contracts:Giveth	true	false
0x355b32FCc4F0D388EcbB4a4C347051608709fEB6	1234	Covenant House	31-Contracts:Giveth	true	false
0x35b370Cca242d62Ce5D2c871B359DCdE9AEF5796	832	Monroe County Education Foundation	31-Contracts:Giveth	true	false
0x35Cd90b01F7d4b0B61cDe303a798a9ce8704E8C0	507	Alveus Sanctuary	31-Contracts:Giveth	true	false
0x3656C9D0dc5BD3556a8395C0aADD5A90E8cace17	731	StartOut	31-Contracts:Giveth	true	false
0x365ecE633308ff6040bb7D0c2A91a565A8be5b83	1430	Internet Security Research Group	31-Contracts:Giveth	true	false
0x36745b77EaACab9FE695d80FcBa09CB21a6cE8a2	1522	North Central Church	31-Contracts:Giveth	true	false
0x367C63A38Fcfe07F49Ac0752e7dc4e2c1AA6931B	1124	The Special Operations Association of America (SOAA)	31-Contracts:Giveth	true	false
0x36CbB6487d36D309BED852Bc7DD688AFAc9dd98A	1104	Vietnamese Baptist Church of Garland	31-Contracts:Giveth	true	false
0x370D5d877833E5DF7917dE95650FCB9ca9F9aa5D	1204	Lifting Hands International	31-Contracts:Giveth	true	false
0x373483a546e5212B0d009db1dbF0d14DAFf80F9a	911	Luminus Network for New Americans	31-Contracts:Giveth	true	false
0x375646f548F31f4267E26a0A2fa4c07c6d534811	838	Space For Humanity	31-Contracts:Giveth	true	false
0x37c15c8F27782b68e2870D41A3BAB72494e35170	664	Lotus Campaign	31-Contracts:Giveth	true	false
0x37Cd79425C6214900A784F55d23Ea65C1c6382ab	686	Game to Grow	31-Contracts:Giveth	true	false
0x37eE16Ec1380f6DD5c3aE00Ed3464c1A0c578F21	687	National Park Rescue	31-Contracts:Giveth	true	false
0x389523195832f82FE13f4F4A0A49012640e62B9B	1303	More Too Life	31-Contracts:Giveth	true	false
0x3919c0233FB1D7dC2759A9156f2C6b3BF25bEBFe	778	The Grey Muzzle Organization	31-Contracts:Giveth	true	false
0x3923a5A7255d828C406Cf7A8f3D964d2F882751E	962	Cure JM Foundation	31-Contracts:Giveth	true	false
0x3923D9cA21C6c929Dca6ce59B5C702fdb637f9C4	1366	Vagabond Missions	31-Contracts:Giveth	true	false
0x3953017AF23aB99a7d40f3D26F1595f27c91345f	302	GiveStation	31-Contracts:Giveth	true	false
0x3975e336B80A43383cEAB3807C6a456D3C18E4aC	1369	Flatirons Community Church	31-Contracts:Giveth	true	false
0x39a42400C7FCD324c5e2E988F313C75006488BDa	1590	Playing For Change Foundation	31-Contracts:Giveth	true	false
0x39b56607bA7dCbD0ae955028617cbf4eD60E9E39	1692	India Partners	31-Contracts:Giveth	true	false
0x39c65efA2f2B129f9BBbb6f368409C5b4b6302Ef	1375	Southern Utah University	31-Contracts:Giveth	true	false
0x3a51f9c2d0dd2888eA72442B3368D4399a073061	784	The Life You Can Save Australia	31-Contracts:Giveth	true	false
0x3a5aa43c85Ec838c3b33FA1c2b0ed5095Ed182A7	730	Tesla Science Center at Wardenclyffe	31-Contracts:Giveth	true	false
0x3a829C9e2EfEfA8392A4c64Aa2C8c0a4702696BF	1567	Association on American Indian Affairs	31-Contracts:Giveth	true	false
0x3A9291029b9a615e8acEDedD2381C4aec6a51573	1639	Institute for Shipboard Education (Semester at Sea)	31-Contracts:Giveth	true	false
0x3A9B2FD8eEb04951dD73f9bAFf288E12F71b7FD9	649	Swaminarayan Gurukul Rajkot Sansthan	31-Contracts:Giveth	true	false
0x3AA599FB8003B94666c9D66Db43D859ef5EEa29f	280	Crypto Family Bridge	31-Contracts:Giveth	true	false
0x3ab997d20321d60a213FbFb595f61EaB6f5eaf5f	523	Harvest New Beginnings	31-Contracts:Giveth	true	false
0x3B56c96e11FD90D85Cbb2bC5ED17eB83615c0C6c	1189	Partners In Health	31-Contracts:Giveth	true	false
0x3b69052A855B241e099CB69D20e3182E5Fa52414	1768	Feeding Pets of the Homeless	31-Contracts:Giveth	true	false
0x3bB1C8D41c819AE21da56C2EF2B44fDA4ff32b58	637	Mission K9 Rescue	31-Contracts:Giveth	true	false
0x3Bd2789C10c30235c220f08aC2aFC8d13784bb8E	380	Eyebeam	31-Contracts:Giveth	true	false
0x3bd42B5243AF6449fC1B9651c1e3f5C355e02405	1371	OH WOW Center for Science & Technology	31-Contracts:Giveth	true	false
0x3c03b4183Dc3614De3ECAFbB653e62098c4e3Ba4	466	MATTER	31-Contracts:Giveth	true	false
0x3C3880D20a8CFfc4C22f881AD39a7876FCdf5553	1283	Gold Coast Veterans Foundation	31-Contracts:Giveth	true	false
0x3Ccbbb99F5DF3A6aD37dA224bea7BbD5C8B9C2Ff	1497	Bay United Methodist Church	31-Contracts:Giveth	true	false
0x3cEcF8cE3FFF17213F49f5cB3b91becD3C23c565	920	Center for Policing Equity	31-Contracts:Giveth	true	false
0x3Cf7B673a7cbE454139A8B65d14EDFf68d29BE0a	1208	The Future of Freedom Foundation	31-Contracts:Giveth	true	false
0x3D1AA20dBEA84dB03c8D7f1782Ce2679ced44505	1754	Center for New Data	31-Contracts:Giveth	true	false
0x3D5Ed926948bbeCe27E7755334555db12DaF2806	395	Keep A Breast Foundation	31-Contracts:Giveth	true	false
0x3d679A474d3D4c7f11D934ea4f48d7Fe1Ae5ae65	846	Leadership Enterprise for a Diverse America	31-Contracts:Giveth	true	false
0x3D7bed53b056b271492993F4E7391e7A9B31AFbB	1673	VegFund	31-Contracts:Giveth	true	false
0x3E3F20F55E27cb8c99090112E5e3AbB09e184d6C	1536	The Living Library Fundraising	31-Contracts:Giveth	true	false
0x3e865F93e9516622a4C08AF4aA462A02EB0a8769	871	Fabretto Children's Foundation	31-Contracts:Giveth	true	false
0x3E984efcFE6B49D4e5c46a1489a6384b773BDd61	1058	Community Access	31-Contracts:Giveth	true	false
0x3eb9162f2b2B62ea6de2A6f5987408Cc35B51583	1331	NFThub Panvala League	31-Contracts:Giveth	true	false
0x3ecAF5FFcF2a060af42c4e8b444b4B7C56FCA165	682	Ally Global Foundation	31-Contracts:Giveth	true	false
0x3ECfcAB57804aa043eD371dF51D270d89a75F9FB	935	Rocky Mountain Public Media	31-Contracts:Giveth	true	false
0x3EcFdC32e2832bFbD53e2674FFb4E29B99B156DD	1695	Human-I-T	31-Contracts:Giveth	true	false
0x3F101e4653c353417bb33245352299d295f357DA	1705	Women’s Refugee Commission	31-Contracts:Giveth	true	false
0x3f2B21cc22b4E9b2e7DdC6A3AfB6b83f9688dCB4	1545	Mustard Seed Communities	31-Contracts:Giveth	true	false
0x3f3a506e55750E89486076B341925f2c132bCf69	1750	Emmanuel Cancer Foundation	31-Contracts:Giveth	true	false
0x3F6A132a0E4ebC4C09EEC906e172106a32885792	1254	Territorial Regeneration in Barichara Colombia	31-Contracts:Giveth	true	false
0x3f747bdcfFB4Ac078121f9e567e372292Bfe5d27	348	The Discalced Hermits of Our Lady of Mount Carmel	31-Contracts:Giveth	true	false
0x3F769e8E1C6e8a115734A58F910012D8D989EbD9	1020	Skateistan	31-Contracts:Giveth	true	false
0x40041Fb323D6362f8A2374323FE5Cc3a68996175	290	Greyston Foundation	31-Contracts:Giveth	true	false
0x40b2f5B60DE58042B6d2D3D6D1887b90eb479544	1693	Common Sense Media	31-Contracts:Giveth	true	false
0x40b74adaf783788aE88e85AfE44cf0417a105326	862	Habitat for Humanity Australia	31-Contracts:Giveth	true	false
0x40C867b76BD08521575fd653fDa70bae46459f6f	1220	Juma Ventures	31-Contracts:Giveth	true	false
0x40F5d6f16676250d76582D2A2d244FFd7003799C	1309	Minority Humanitarian Foundation	31-Contracts:Giveth	true	false
0x40f618aa1E41F3EB71a1552f17aEa56634501D93	902	Movement for Black Lives	31-Contracts:Giveth	true	false
0x4122D15450877672dEC1a63b255f15F24fC0974b	1199	Reporters Without Borders	31-Contracts:Giveth	true	false
0x4122fC23378716ab65DC8c42c037713d83E8D651	1109	Donate Attention	31-Contracts:Giveth	true	false
0x41462Eab609d9a8eB5650a0F92dD1A41FbeFD809	364	Restore Native Plants, Wildlife and Landmark Structures Inc.	31-Contracts:Giveth	true	false
0x41CB654D1F47913ACAB158a8199191D160DAbe4A	1172	Coletivo XV	31-Contracts:Giveth	true	false
0x41e40175908C61dD5e31288D2B2F8177fA40356B	396	WONDER Foundation	31-Contracts:Giveth	true	false
0x41F9A570DC72cf7bf5f164F255FaCeC72296997d	828	St. Jude Children's Research Hospital	31-Contracts:Giveth	true	false
0x427A3e25B008a5ccfdD6A34BdE60a84379CFC519	1174	Open Dharma Foundation	31-Contracts:Giveth	true	false
0x4286F0681F996a0e76D5E6504e6d7ade97366832	1549	Warrior Angels Foundation	31-Contracts:Giveth	true	false
0x42c5775a3D54b971BEadf79B34B407C05AFb56b6	1139	Jacksonville Humane Society	31-Contracts:Giveth	true	false
0x42d95EBce0972B91Ec2109158b6a7717d87cCe14	469	Global Hope India	31-Contracts:Giveth	true	false
0x432869D3CcF686b90E717247AC15C5bCC714Dd87	1129	Urban Teachers	31-Contracts:Giveth	true	false
0x4372198C5E3a61bB6E6ffAF155cABcc12819A320	897	PHIUS	31-Contracts:Giveth	true	false
0x43A926daED327A8154a151202F4483b4A646092F	607	First Responders Children's Foundation	31-Contracts:Giveth	true	false
0x43DB7DA716A642837a30924FD2F93f0ae65EC5e8	1074	Community Housing Coalition of Madison County	31-Contracts:Giveth	true	false
0x43E9A8e64d02a0b1208227BEecd6e95FD710dA9B	335	Afroecuadorian Arts and Heritage Museum	31-Contracts:Giveth	true	false
0x43fD1007e2aBbefEF5F81Bd560781491C92688A4	1429	The Sentencing Project	31-Contracts:Giveth	true	false
0x448B6bFcDdfe2dB4DBbc1c5F2C12afF8fFa7725c	995	Third Wave Volunteers	31-Contracts:Giveth	true	false
0x44946B3a45B8418b98f39778E252055C1A1E18F2	835	Science Friday	31-Contracts:Giveth	true	false
0x453b6BB5bDF9C16BB62bCbcF4A3e7b94B0e64C14	425	Great River Children's Museum	31-Contracts:Giveth	true	false
0x455b985FB75C317140887Db3bFffeC83a3cD442f	635	Animal Equality	31-Contracts:Giveth	true	false
0x45639770bA44fCd5f278E8576a122D06AadD132F	1284	Boys & Girls Club of Meriden	31-Contracts:Giveth	true	false
0x4596Cc09Ad47567cb0945F0f3EDbD96d32E95C92	1043	Connecticut Science Center	31-Contracts:Giveth	true	false
0x45a79499F8326bdA8e102C8F3CF8c85336597481	1687	Gift of Life Marrow Registry	31-Contracts:Giveth	true	false
0x45b7E5321244ed14F9f6dAeb33335dC9F9A3F190	1136	Life Extension Advocacy Foundation	31-Contracts:Giveth	true	false
0x45bcB8E3081fe171a4C2170F5f4c87FB30ABdd8D	493	Best Friends Animal Society	31-Contracts:Giveth	true	false
0x4673a01E9D3924Cdd09d8E1396EBCe2eD6213DA1	482	Fox West Theatre Alliance	31-Contracts:Giveth	true	false
0x46755046E498C9C881078cf24373c0661ca6378E	1638	Los Angeles Fire Department Foundation	31-Contracts:Giveth	true	false
0x46F0576150636e52b9cD032b6A1d0B6eE4f86D49	499	The Sophia Way	31-Contracts:Giveth	true	false
0x47241b93DDE8756D6e0B4883eD40E5293dA62fe7	528	Christian Appalachian Project	31-Contracts:Giveth	true	false
0x472507ad78595ec189f4B7A6f2bc5C595148E96b	951	Junior Achievement of Northern California	31-Contracts:Giveth	true	false
0x472ca54D214883f1a4D38BFd17547d52d0dFd52e	708	Jewish Community Foundation of San Diego	31-Contracts:Giveth	true	false
0x4760FDa134FDCD3E0EFA7145544183a99C0a4293	1513	NW Association for Blind Athletes	31-Contracts:Giveth	true	false
0x47b33F935Df85e650bD32F31e09FAE7b5975B9bF	768	Beyond Conflict	31-Contracts:Giveth	true	false
0x4851b90773BC5ba79353fC4C7f70C18576495851	776	New Hour	31-Contracts:Giveth	true	false
0x4854169D1f789f5faC335cCB9acea2566C66982F	1719	The Dandelion Foundation	31-Contracts:Giveth	true	false
0x48966CFB35cd6E11728F3B9F6bd023ef51b1Ff33	1516	Institute for Social Policy and Understanding	31-Contracts:Giveth	true	false
0x48B7FB130B6aD39EbA4afBF7D0EFBB8379b63231	407	Tŷ Krishna Cymru	31-Contracts:Giveth	true	false
0x48d17CD131926D8Cd73Dfc55c6220b006ccdaf00	679	Wildlife SOS	31-Contracts:Giveth	true	false
0x48d3A57171C829f232a4A6974C8522821E767817	714	Veterans Yoga Project	31-Contracts:Giveth	true	false
0x48E44EA9032461B32dAbE4eF32921a695d89C0f9	573	Second Harvest Heartland	31-Contracts:Giveth	true	false
0x493F40A8949Afd00296Eaf5cba0c555BD581cB64	1659	Soles4Souls, Inc.	31-Contracts:Giveth	true	false
0x49821a606bE3e9B394e3161196DBbc64C09d50f5	608	Project Sanctuary	31-Contracts:Giveth	true	false
0x49aE1e55d4292A0B67a97074B376109BF932A267	1345	Open Medicine Foundation Canada	31-Contracts:Giveth	true	false
0x49b41FFB3a8f9Dc3DC8dF8d8E9ea5B7D43445c7f	535	F Cancer	31-Contracts:Giveth	true	false
0x49b48EC418FAE5F89da007afFb4c0c746Bb9eF81	1316	Children of Armenia Fund	31-Contracts:Giveth	true	false
0x49F20Ec6248DD6055a4dbe4b1EDDEde64c7ab038	574	RAPP	31-Contracts:Giveth	true	false
0x4Ac010321E887F03BA168c3fa212D1c2803668A5	927	The Leukemia & Lymphoma Society	31-Contracts:Giveth	true	false
0x4B3bDbA2ee9cba935cb8c206FbA4B0b1F3E37fed	861	The Air Care Alliance	31-Contracts:Giveth	true	false
0x4B83639dFA7d8C9F1BC9701aF9E9FDF75740DD7e	1044	Kids Cancer Alliance	31-Contracts:Giveth	true	false
0x4B9Afd5eda3D4D42197Bd1acFAf12AEa1827cacE	1341	PathStone Foundation	31-Contracts:Giveth	true	false
0x4bbeEB066eD09B7AEd07bF39EEe0460DFa261520	30	MyCrypto	31-Contracts:Giveth	true	false
0x4bc5eeFe8709471F34f4bEf9E169e5Ab764082DF	626	BISSELL Pet Foundation	31-Contracts:Giveth	true	false
0x4bf452a5020EbF93fBB2c2b8a29385ff22E04aa7	1596	Boys and Girls Clubs of Greater Houston, Inc	31-Contracts:Giveth	true	false
0x4bf63905ea7b05890115bacC115dD77997F206Be	1118	WholeSchool Mindfulness, Inc.	31-Contracts:Giveth	true	false
0x4c135Cc04DAa206475091Cb2636Abe6977eAE348	912	National Society of Black Engineers	31-Contracts:Giveth	true	false
0x4c3B97c30b426Eb36fD102E91d867903B087984d	792	The Everglades Foundation	31-Contracts:Giveth	true	false
0x4C5cEB2978551B15EB5181D635eAA2c6eed899aa	868	Community Partners	31-Contracts:Giveth	true	false
0x4d5E8e62991A58F06211bB4e8DF8C481590495eC	394	The American Society for the Prevention of Cruelty to Animals (ASPCA)	31-Contracts:Giveth	true	false
0x4D6993c00fF505aD5799f805Ae98a1e23353aC73	373	Waters Edge Church	31-Contracts:Giveth	true	false
0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd	core-0001	The Giveth Community of Makers	31-Contracts:Core	true	true
0x4Df2298F7D2e8F841A2FE72B2439cA952FCCA45F	1153	Home and Family Society Christchurch	31-Contracts:Giveth	true	false
0x4DfE853434294e50C212eB6fDc305090801b9CB7	647	Women's Entrepreneurship Day Organization Celebration	31-Contracts:Giveth	true	false
0x4Ebf65942f16f8DBB58a0520BC81F482BFC5Ab84	1347	Worlds Aquarium	31-Contracts:Giveth	true	false
0x4f8D3f134025377c3E1aafa26BD96CCAA7dA95dc	1229	Red Cloud Renewable	31-Contracts:Giveth	true	false
0x500358904d2c8711A027ea61630013fE3A5F185A	162	The Learning Village Project	31-Contracts:Giveth	true	false
0x50321806a71caeB9C30BB4bcB1414d6D7F9049eB	1550	Adult Congenital Heart Association	31-Contracts:Giveth	true	false
0x50a0bcf71Cb17bE5C2335d8C5172Ef1d8b82Db8C	127	NjombeBeyond	31-Contracts:Giveth	true	false
0x50AaaE7B111BF87972a824D60afE601f42423Da7	1559	The Source LGBT+ Center	31-Contracts:Giveth	true	false
0x50f61FA269c72e5B21D272a075dF0fa6aC7b8d28	849	The REAL Bark	31-Contracts:Giveth	true	false
0x513AdC80B5830Ca58d51CF75fBdf3Fc6e465c27d	384	Maya’s Hope Foundation, Inc	31-Contracts:Giveth	true	false
0x5145b8b84cEE860deb02AA56344b7405FcD5B5A4	881	Musicians Making A Difference - MMAD	31-Contracts:Giveth	true	false
0x514Eb93b6467c6571c772D5c4604CccbCDFC1084	1459	Accion Opportunity Fund	31-Contracts:Giveth	true	false
0x51733B77bBa1765c5fF72909D21205f92AF52AdF	1298	Desert X	31-Contracts:Giveth	true	false
0x517451E1607858297646F1C8bCa2085457867d13	603	Women's Earth Alliance	31-Contracts:Giveth	true	false
0x51E91DF853dC9E135fccA4478608FF9632FDaEEF	957	WaterAid America	31-Contracts:Giveth	true	false
0x5216022947e0b652b12Ae209Ec9d94Abd0de6627	1193	The International Christian Church, Inc.	31-Contracts:Giveth	true	false
0x5219ffb88175588510e9752A1ecaA3cd217ca783	29	Bloom Network	31-Contracts:Giveth	true	false
0x5267b5f2f45A5D30f046dF5A7FbE17f72c319252	1117	Lucky to Ride	31-Contracts:Giveth	true	false
0x52F2d5cE2d0B48BAc863CE5B1a21E846cAB861E9	1428	Guide Dogs for the Blind	31-Contracts:Giveth	true	false
0x532DdFF4251009443d44Bd24a0E936c6b5cC89eF	1672	Impact Justice	31-Contracts:Giveth	true	false
0x5334DeeeFF35cBE77264636e9246ff5b587bA6ce	450	Humane Society for Southwest Washington	31-Contracts:Giveth	true	false
0x5365877A1e7Ee3095EdFEe4a613Ed1671b53728a	1377	Indiana Sports Corporation	31-Contracts:Giveth	true	false
0x5374c73BD851a99F80B284431e31D16422ee37c9	651	Trans Lifeline	31-Contracts:Giveth	true	false
0x538f022f50038994F7A04A58F5004C1B98ed41a4	652	Alexander Youth Network	31-Contracts:Giveth	true	false
0x53a396356cEfeAE92E2fE7F85f1C874EbD74f298	433	Miles4Migrants	31-Contracts:Giveth	true	false
0x53c4b80EA12BFf59D13BDAF3343E8BF8F45c12da	1186	Regen Tulum	31-Contracts:Giveth	true	false
0x53EAD4d1E4C4dF98A7D884dd6f6806c73F0EFB1E	786	Crypto Kids Camp	31-Contracts:Giveth	true	false
0x53Fe314ff41F941449C6D2376B14e00227533D8f	725	Feed My Hungry Children	31-Contracts:Giveth	true	false
0x544672B7DC92d8B24AA801b7385129618e9a039e	1197	Bellevue Arts Museum	31-Contracts:Giveth	true	false
0x5520228bbEA6Ccc011C3904370FBE89111d82D27	598	Sea Shepherd UK	31-Contracts:Giveth	true	false
0x55208242b476A07097692d6FaDFADEaE3a09E0c4	590	Transgender Legal Defense and Education Fund	31-Contracts:Giveth	true	false
0x553F978dd108B553554FFC5dD993f21A3835221D	739	Planet Water Foundation	31-Contracts:Giveth	true	false
0x55BE88124cb8bae5A0261E16B4AFD90803499Acd	788	The Sloth Conservation Foundation	31-Contracts:Giveth	true	false
0x5684afd3dA95db98dFbfAb54d3e611620d1E5148	571	A Leg To Stand On	31-Contracts:Giveth	true	false
0x569c16AE9Fa75BF6B99Ec589e5fB4112072B0e1b	669	Meals on Wheels WSD	31-Contracts:Giveth	true	false
0x569D741736aA4A780CB77fB19c2373C131b4cf65	496	Franklin County Humane Society,Inc/ Planned Pethood Clinic & Adoption Center	31-Contracts:Giveth	true	false
0x5749fbf506F37Ad6B9Bff927a2E54251185D3Ab4	636	Fruit Tree Planting Foundation	31-Contracts:Giveth	true	false
0x57560fC4A3c619b982681B93c5fD2e5C29578AfC	547	Invest in Kids	31-Contracts:Giveth	true	false
0x575A8a82f3349BDa3eC02CdB357368C75b454Ca8	1748	Potential Church	31-Contracts:Giveth	true	false
0x575C9B85D5538538E20cB65b3838A0A724A48F74	1008	Feeding Southwest Virginia	31-Contracts:Giveth	true	false
0x57719e83e0cB35840c331535f0755E8784865A8a	1379	St. Louise Parish	31-Contracts:Giveth	true	false
0x579DaDeac63468560Eb47488639d837905Bf495C	1116	California Rangeland Trust	31-Contracts:Giveth	true	false
0x57adf882E403b22F160E708471Cb0E34A608ec54	1587	Real Escape from the Sex Trade	31-Contracts:Giveth	true	false
0x57E22C6375609A1841e48E0E06A1C47868851D2a	1108	Emerald Foundation	31-Contracts:Giveth	true	false
0x58C11D9CDAC729260BA4F93A02ae083eC4a680d8	987	Muscular Dystrophy Association	31-Contracts:Giveth	true	false
0x58e275e069782a27c3f2e20466e67A3D245419Cf	1314	The Community Foundation of Southern New Mexico	31-Contracts:Giveth	true	false
0x5925BDF36b5B6Cb7cb64EedAeA00f89de6cf685e	908	GO2 Foundation for Lung Cancer	31-Contracts:Giveth	true	false
0x59EcD5be43AE7793370E24826e658193076c19bd	580	CARE	31-Contracts:Giveth	true	false
0x5A38239eA4aDA948cF1E0370Fb90077662777e4C	516	Heal + Thrive Global	31-Contracts:Giveth	true	false
0x5a51C51042f47de62447881319b77bC75dFc3bFc	1452	Kindred Way	31-Contracts:Giveth	true	false
0x5a7502cE3d6128bC9A96E2d3Bf7541256d6fC389	1032	Wisdom International	31-Contracts:Giveth	true	false
0x5A9CE898f0B03c5A3Cd2d0c727efdD0555C86f81	1471	Shenanigan	31-Contracts:Giveth	true	false
0x5ab135764369C66A19218980F802E7Ada81AE88B	1056	Women’s Audio Mission	31-Contracts:Giveth	true	false
0x5b2869fc650D01099f3f81a83D2E9928FB837BCe	597	amfAR, The Foundation for AIDS Research	31-Contracts:Giveth	true	false
0x5b36399504A64C6D5d6671586761b631792fD938	375	The Teen Project, Inc.	31-Contracts:Giveth	true	false
0x5b4C8A6f8921Efb25499C5831cECC1852D384e54	1368	Anchor Point Church	31-Contracts:Giveth	true	false
0x5B4D95F6695093E636f948Ef1DFEC92cDE48f028	1373	Kidney Cancer Association	31-Contracts:Giveth	true	false
0x5B54D3aE276B08ce93d799E6a7b47279eCcd0966	1628	Intelligence Squared U.S.	31-Contracts:Giveth	true	false
0x5b81fF08adABc486D18aEdFA67121BCE113295E5	1093	Ovarian Cancer Research Alliance	31-Contracts:Giveth	true	false
0x5BB0Fa68E1947f70418756059f8A6389a4Ce9d28	584	Xavier Catholic School	31-Contracts:Giveth	true	false
0x5BB86C08272dcA843F9c3AD147974C975370e700	756	P4 Childhood Cancer Foundation	31-Contracts:Giveth	true	false
0x5bDFeeda1A9eB50C74a5B359AE68c599C153649A	368	Cascades Raptor Center	31-Contracts:Giveth	true	false
0x5C1135e5c2665821E0DB72Cf2e8197d470472182	474	BRAC USA	31-Contracts:Giveth	true	false
0x5C2584Dc4C8140da28787A5D4e9d7Dc579101353	1706	Only One, Inc	31-Contracts:Giveth	true	false
0x5C3Fadbf6126c11e4314863CeeEFeeede2c6E459	1668	NAMI Seattle	31-Contracts:Giveth	true	false
0x5C477fAcC56840752A5ea7285b5443bf33D8F57d	565	Make-A-Wish Colorado	31-Contracts:Giveth	true	false
